dataset,dimension,relation,paper_orf_id,paper_chrom,paper_strand,paper_blocks,paper_start_codon,paper_stop_codon,paper_span_start,paper_span_end,paper_aa_len,pred_orf_id,pred_blocks,pred_start_codon,pred_stop_codon,pred_span_start,pred_span_end,pred_aa_len,delta_start_nt,delta_stop_nt,scope_class
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097893.8_RP23-228O9.1_chr1:9751851-9770751:+_90,chr1,+,"9751851-9751928,9752448-9752564,9770671-9770751",9751851,9770751,9751851,9770751,90,P1_1:9751852_9770751:+:3:273,"9751852-9751928,9752449-9752564,9770672-9770751",9751852,9770751,9751852,9770751,90,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contains_paper,ENSMUSG00000097893.8_RP23-228O9.1_chr1:9751851-9770751:+_90,chr1,+,"9751851-9751928,9752448-9752564,9770671-9770751",9751851,9770751,9751851,9770751,90,P1_1:9748552_9789762:+:3:276,"9748552-9748604,9752449-9752564,9789656-9789762",9748552,9789762,9748552,9789762,91,3299,19011,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097893.8_RP23-228O9.1_chr1:9751851-9770751:+_90,chr1,+,"9751851-9751928,9752448-9752564,9770671-9770751",9751851,9770751,9751851,9770751,90,P1_1:9751852_9770751:+:3:273,"9751852-9751928,9752449-9752564,9770672-9770751",9751852,9770751,9751852,9770751,90,1,0,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097904.1_Gm26711_chr5:110386286-110386511:+_74,chr5,+,110386286-110386511,110386286,110386511,110386286,110386511,74,P1_5:110386287_110386511:+:1:225,110386287-110386511,110386287,110386511,110386287,110386511,74,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097904.1_Gm26711_chr5:110386286-110386511:+_74,chr5,+,110386286-110386511,110386286,110386511,110386286,110386511,74,P1_5:110386287_110386511:+:1:225,110386287-110386511,110386287,110386511,110386287,110386511,74,1,0,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097908.7_RP24-456B4.4_chr5:136919400-136925704:+_50,chr5,+,"136919400-136919431,136922306-136922427,136925703-136925704",136919400,136925704,136919400,136925704,50,P1_5:136919401_136925704:+:3:153,"136919401-136919431,136922307-136922427,136925704-136925704",136919401,136925704,136919401,136925704,50,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097908.7_RP24-456B4.4_chr5:136919400-136925704:+_50,chr5,+,"136919400-136919431,136922306-136922427,136925703-136925704",136919400,136925704,136919400,136925704,50,P1_5:136919401_136920489:+:2:90,"136919401-136919431,136920431-136920489",136919401,136920489,136919401,136920489,29,1,5215,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097908.7_RP24-456B4.4_chr5:136925868-136933876:+_54,chr5,+,"136925868-136925895,136933738-136933876",136925868,136933876,136925868,136933876,54,P1_5:136925869_136933876:+:2:165,"136925869-136925895,136933739-136933876",136925869,136933876,136925869,136933876,54,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097908.7_RP24-456B4.4_chr5:136925868-136933876:+_54,chr5,+,"136925868-136925895,136933738-136933876",136925868,136933876,136925868,136933876,54,P1_5:136925869_136933876:+:2:165,"136925869-136925895,136933739-136933876",136925869,136933876,136925869,136933876,54,1,0,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097908.7_RP24-456B4.4_chr5:136934041-136934131:+_29,chr5,+,136934041-136934131,136934041,136934131,136934041,136934131,29,P1_5:136934042_136934131:+:1:90,136934042-136934131,136934042,136934131,136934042,136934131,29,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097908.7_RP24-456B4.4_chr5:136934041-136934131:+_29,chr5,+,136934041-136934131,136934041,136934131,136934041,136934131,29,P1_5:136934042_136934131:+:1:90,136934042-136934131,136934042,136934131,136934042,136934131,29,1,0,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097910.2_RP24-459A4.7_chr8:57332524-57332584:+_19,chr8,+,57332524-57332584,57332524,57332584,57332524,57332584,19,P1_8:57332525_57332584:+:1:60,57332525-57332584,57332525,57332584,57332525,57332584,19,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097910.2_RP24-459A4.7_chr8:57332524-57332584:+_19,chr8,+,57332524-57332584,57332524,57332584,57332524,57332584,19,P1_8:57332525_57332584:+:1:60,57332525-57332584,57332525,57332584,57332525,57332584,19,1,0,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097910.2_RP24-459A4.7_chr8:57332780-57332852:+_23,chr8,+,57332780-57332852,57332780,57332852,57332780,57332852,23,P1_8:57332781_57332852:+:1:72,57332781-57332852,57332781,57332852,57332781,57332852,23,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097910.2_RP24-459A4.7_chr8:57332780-57332852:+_23,chr8,+,57332780-57332852,57332780,57332852,57332780,57332852,23,P1_8:57332781_57332852:+:1:72,57332781-57332852,57332781,57332852,57332781,57332852,23,1,0,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097910.2_RP24-459A4.7_chr8:57340805-57345330:+_123,chr8,+,"57340805-57341062,57345215-57345330",57340805,57345330,57340805,57345330,123,P1_8:57340806_57345330:+:2:372,"57340806-57341062,57345216-57345330",57340806,57345330,57340806,57345330,123,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097910.2_RP24-459A4.7_chr8:57340805-57345330:+_123,chr8,+,"57340805-57341062,57345215-57345330",57340805,57345330,57340805,57345330,123,P1_8:57340806_57345330:+:2:372,"57340806-57341062,57345216-57345330",57340806,57345330,57340806,57345330,123,1,0,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097915.2_RP23-195I24.2_chr15:101222122-101223536:-_40,chr15,-,"101222122-101222189,101223480-101223536",101223536,101222122,101222122,101223536,40,P1_15:101222123_101223536:-:2:123,"101222123-101222189,101223481-101223536",101223536,101222123,101222123,101223536,40,0,1,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097915.2_RP23-195I24.2_chr15:101222122-101223536:-_40,chr15,-,"101222122-101222189,101223480-101223536",101223536,101222122,101222122,101223536,40,P1_15:101222123_101223536:-:2:123,"101222123-101222189,101223481-101223536",101223536,101222123,101222123,101223536,40,0,1,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097915.2_RP23-195I24.2_chr15:101222122-101223929:-_90,chr15,-,"101222122-101222189,101223480-101223633,101223876-101223929",101223929,101222122,101222122,101223929,90,P1_15:101222123_101223929:-:3:273,"101222123-101222189,101223481-101223633,101223877-101223929",101223929,101222123,101222123,101223929,90,0,1,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097915.2_RP23-195I24.2_chr15:101222122-101223929:-_90,chr15,-,"101222122-101222189,101223480-101223633,101223876-101223929",101223929,101222122,101222122,101223929,90,P1_15:101222123_101223536:-:2:123,"101222123-101222189,101223481-101223536",101223536,101222123,101222123,101223536,40,393,1,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097915.2_RP23-195I24.2_chr15:101222122-101225116:-_120,chr15,-,"101222122-101222189,101223480-101223633,101224973-101225116",101225116,101222122,101222122,101225116,120,P1_15:101222123_101225116:-:3:363,"101222123-101222189,101223481-101223633,101224974-101225116",101225116,101222123,101222123,101225116,120,0,1,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097915.2_RP23-195I24.2_chr15:101222122-101225116:-_120,chr15,-,"101222122-101222189,101223480-101223633,101224973-101225116",101225116,101222122,101222122,101225116,120,P1_15:101222123_101223536:-:2:123,"101222123-101222189,101223481-101223536",101223536,101222123,101222123,101223536,40,1580,1,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097924.2_RP23-445E16.1_chr6:61180002-61180125:-_40,chr6,-,61180002-61180125,61180125,61180002,61180002,61180125,40,P1_6:61180003_61180125:-:1:123,61180003-61180125,61180125,61180003,61180003,61180125,40,0,1,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097924.2_RP23-445E16.1_chr6:61180002-61180125:-_40,chr6,-,61180002-61180125,61180125,61180002,61180002,61180125,40,P1_6:61180003_61180125:-:1:123,61180003-61180125,61180125,61180003,61180003,61180125,40,0,1,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097944.1_RP23-441L19.1_chr8:120101614-120101908:+_97,chr8,+,120101614-120101908,120101614,120101908,120101614,120101908,97,P1_8:120101615_120101908:+:1:294,120101615-120101908,120101615,120101908,120101615,120101908,97,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097944.1_RP23-441L19.1_chr8:120101614-120101908:+_97,chr8,+,120101614-120101908,120101614,120101908,120101614,120101908,97,P1_8:120101615_120101908:+:1:294,120101615-120101908,120101615,120101908,120101615,120101908,97,1,0,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097960.1_RP23-418G1.1_chr8:120205921-120206362:-_146,chr8,-,120205921-120206362,120206362,120205921,120205921,120206362,146,P1_8:120205922_120206362:-:1:441,120205922-120206362,120206362,120205922,120205922,120206362,146,0,1,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097960.1_RP23-418G1.1_chr8:120205921-120206362:-_146,chr8,-,120205921-120206362,120206362,120205921,120205921,120206362,146,P1_8:120205922_120206362:-:1:441,120205922-120206362,120206362,120205922,120205922,120206362,146,0,1,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000097974.1_RP23-152P5.2_chr7:99628689-99628887:+_65,chr7,+,99628689-99628887,99628689,99628887,99628689,99628887,65,P1_7:99628690_99628887:+:1:198,99628690-99628887,99628690,99628887,99628690,99628887,65,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000097974.1_RP23-152P5.2_chr7:99628689-99628887:+_65,chr7,+,99628689-99628887,99628689,99628887,99628689,99628887,65,P1_7:99628690_99628887:+:1:198,99628690-99628887,99628690,99628887,99628690,99628887,65,1,0,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000098008.1_RP23-3D20.2_chr3:14974519-14974642:+_40,chr3,+,14974519-14974642,14974519,14974642,14974519,14974642,40,P1_3:14974520_14974642:+:1:123,14974520-14974642,14974520,14974642,14974520,14974642,40,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000098008.1_RP23-3D20.2_chr3:14974519-14974642:+_40,chr3,+,14974519-14974642,14974519,14974642,14974519,14974642,40,P1_3:14974520_14974642:+:1:123,14974520-14974642,14974520,14974642,14974520,14974642,40,1,0,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000098087.1_RP23-356G2.1_chr13:84025453-84025681:-_75,chr13,-,84025453-84025681,84025681,84025453,84025453,84025681,75,P1_13:84025454_84025681:-:1:228,84025454-84025681,84025681,84025454,84025454,84025681,75,0,1,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000098087.1_RP23-356G2.1_chr13:84025453-84025681:-_75,chr13,-,84025453-84025681,84025681,84025453,84025453,84025681,75,P1_13:84025454_84025681:-:1:228,84025454-84025681,84025681,84025454,84025454,84025681,75,0,1,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000098120.1_RP24-242N1.1_chr8:105624469-105637250:-_46,chr8,-,"105624469-105624475,105637115-105637250",105637250,105624469,105624469,105637250,46,P1_8:105624470_105637250:-:2:141,"105624470-105624475,105637116-105637250",105637250,105624470,105624470,105637250,46,0,1,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000098120.1_RP24-242N1.1_chr8:105624469-105637250:-_46,chr8,-,"105624469-105624475,105637115-105637250",105637250,105624469,105624469,105637250,46,P1_8:105624470_105637250:-:2:141,"105624470-105624475,105637116-105637250",105637250,105624470,105624470,105637250,46,0,1,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000098128.1_RP24-413G2.4_chr12:81240716-81240776:+_19,chr12,+,81240716-81240776,81240716,81240776,81240716,81240776,19,P1_12:81240717_81240776:+:1:60,81240717-81240776,81240717,81240776,81240717,81240776,19,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000098128.1_RP24-413G2.4_chr12:81240716-81240776:+_19,chr12,+,81240716-81240776,81240716,81240776,81240716,81240776,19,P1_12:81240717_81240776:+:1:60,81240717-81240776,81240717,81240776,81240717,81240776,19,1,0,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000098233.1_RP23-342M4.1_chr5:14714061-14714145:-_27,chr5,-,14714061-14714145,14714145,14714061,14714061,14714145,27,P1_5:14714062_14714145:-:1:84,14714062-14714145,14714145,14714062,14714062,14714145,27,0,1,lncRNA
unification+gencode:lncRNA,coordinate,pred_contains_paper,ENSMUSG00000098233.1_RP23-342M4.1_chr5:14714061-14714145:-_27,chr5,-,14714061-14714145,14714145,14714061,14714061,14714145,27,P1_5:14706207_14723571:-:2:54,"14706207-14706212,14723524-14723571",14723571,14706207,14706207,14723571,17,9426,7854,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000098233.1_RP23-342M4.1_chr5:14714061-14714145:-_27,chr5,-,14714061-14714145,14714145,14714061,14714061,14714145,27,P1_5:14714062_14714145:-:1:84,14714062-14714145,14714145,14714062,14714062,14714145,27,0,1,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000098233.1_RP23-342M4.1_chr5:14714251-14723536:-_70,chr5,-,"14714251-14714451,14723523-14723536",14723536,14714251,14714251,14723536,70,P1_5:14714252_14723536:-:2:213,"14714252-14714451,14723524-14723536",14723536,14714252,14714252,14723536,70,0,1,lncRNA
unification+gencode:lncRNA,coordinate,pred_contains_paper,ENSMUSG00000098233.1_RP23-342M4.1_chr5:14714251-14723536:-_70,chr5,-,"14714251-14714451,14723523-14723536",14723536,14714251,14714251,14723536,70,P1_5:14706207_14723571:-:2:54,"14706207-14706212,14723524-14723571",14723571,14706207,14706207,14723571,17,35,8044,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000098233.1_RP23-342M4.1_chr5:14714251-14723536:-_70,chr5,-,"14714251-14714451,14723523-14723536",14723536,14714251,14714251,14723536,70,P1_5:14714252_14723536:-:2:213,"14714252-14714451,14723524-14723536",14723536,14714252,14714252,14723536,70,0,1,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000098234.7_Snhg6_chr1:9942613-9944077:-_53,chr1,-,"9942613-9942717,9944019-9944077",9944077,9942613,9942613,9944077,53,P1_1:9942614_9944077:-:2:162,"9942614-9942717,9944020-9944077",9944077,9942614,9942614,9944077,53,0,1,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000098234.7_Snhg6_chr1:9942613-9944077:-_53,chr1,-,"9942613-9942717,9944019-9944077",9944077,9942613,9942613,9944077,53,P1_1:9942614_9944077:-:2:162,"9942614-9942717,9944020-9944077",9944077,9942614,9942614,9944077,53,0,1,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000098302.1_RP24-421H18.2_chr5:106558043-106619589:-_20,chr5,-,"106558043-106558056,106619539-106619589",106619589,106558043,106558043,106619589,20,P1_5:106558044_106619589:-:2:63,"106558044-106558056,106619540-106619589",106619589,106558044,106558044,106619589,20,0,1,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000098302.1_RP24-421H18.2_chr5:106558043-106619589:-_20,chr5,-,"106558043-106558056,106619539-106619589",106619589,106558043,106558043,106619589,20,P1_5:106558044_106619589:-:2:63,"106558044-106558056,106619540-106619589",106619589,106558044,106558044,106619589,20,0,1,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000098318.7_Lockd_chr6:134929109-134943649:+_33,chr6,+,"134929109-134929201,134943639-134943649",134929109,134943649,134929109,134943649,33,P1_6:134929110_134943649:+:2:102,"134929110-134929201,134943640-134943649",134929110,134943649,134929110,134943649,33,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000098318.7_Lockd_chr6:134929109-134943649:+_33,chr6,+,"134929109-134929201,134943639-134943649",134929109,134943649,134929109,134943649,33,P1_6:134929163_134943649:+:2:108,"134929163-134929260,134943640-134943649",134929163,134943649,134929163,134943649,35,54,0,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000098318.7_Lockd_chr6:134929109-134943649:+_34,chr6,+,"134929109-134929201,134943636-134943649",134929109,134943649,134929109,134943649,34,P1_6:134929110_134943649:+:2:105,"134929110-134929201,134943637-134943649",134929110,134943649,134929110,134943649,34,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000098318.7_Lockd_chr6:134929109-134943649:+_34,chr6,+,"134929109-134929201,134943636-134943649",134929109,134943649,134929109,134943649,34,P1_6:134929163_134943649:+:2:108,"134929163-134929260,134943640-134943649",134929163,134943649,134929163,134943649,35,54,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contains_paper,ENSMUSG00000098318.7_Lockd_chr6:134929162-134929264:+_33,chr6,+,134929162-134929264,134929162,134929264,134929162,134929264,33,P1_6:134929110_134943649:+:2:105,"134929110-134929201,134943637-134943649",134929110,134943649,134929110,134943649,34,52,14385,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000098318.7_Lockd_chr6:134929162-134943649:+_35,chr6,+,"134929162-134929260,134943639-134943649",134929162,134943649,134929162,134943649,35,P1_6:134929163_134943649:+:2:108,"134929163-134929260,134943640-134943649",134929163,134943649,134929163,134943649,35,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contains_paper,ENSMUSG00000098318.7_Lockd_chr6:134929162-134943649:+_35,chr6,+,"134929162-134929260,134943639-134943649",134929162,134943649,134929162,134943649,35,P1_6:134929110_134943649:+:2:105,"134929110-134929201,134943637-134943649",134929110,134943649,134929110,134943649,34,52,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000098318.7_Lockd_chr6:134929162-134943649:+_35,chr6,+,"134929162-134929260,134943639-134943649",134929162,134943649,134929162,134943649,35,P1_6:134929163_134943649:+:2:108,"134929163-134929260,134943640-134943649",134929163,134943649,134929163,134943649,35,1,0,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000098318.7_Lockd_chr6:134929162-134951354:+_48,chr6,+,"134929162-134929260,134951305-134951354",134929162,134951354,134929162,134951354,48,P1_6:134929163_134951354:+:2:147,"134929163-134929260,134951306-134951354",134929163,134951354,134929163,134951354,48,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000098318.7_Lockd_chr6:134929162-134951354:+_48,chr6,+,"134929162-134929260,134951305-134951354",134929162,134951354,134929162,134951354,48,P1_6:134929163_134943649:+:2:108,"134929163-134929260,134943640-134943649",134929163,134943649,134929163,134943649,35,1,7705,lncRNA
unification+gencode:lncRNA,sequence,pred_contained_by_paper,ENSMUSG00000098332.2_RP24-176F12.14_chr9:73039778-73042443:+_32,chr9,+,"73039778-73039865,73042431-73042443",73039778,73042443,73039778,73042443,32,P1_9:73039779_73042443:+:2:99,"73039779-73039865,73042432-73042443",73039779,73042443,73039779,73042443,32,1,0,lncRNA
unification+gencode:lncRNA,coordinate,pred_contained_by_paper,ENSMUSG00000098332.2_RP24-176F12.14_chr9:73039778-73042443:+_32,chr9,+,"73039778-73039865,73042431-73042443",73039778,73042443,73039778,73042443,32,P1_9:73039779_73042443:+:2:99,"73039779-73039865,73042432-73042443",73039779,73042443,73039779,73042443,32,1,0,lncRNA
